target_label	preferred	rank_tier	gene_id	transcript_id	transcript_name	chrom	start	end	strand	transcript_type	mane_status	mane_refseq_id	appris	is_canonical	is_basic	cds_length	transcript_length
C2CD3	false	5	ENSG00000168014.12	ENST00000542484.1	C2CD3-015	chr11	73760563	73781914	-	processed_transcript				false	false	0	592
C2CD3	false	5	ENSG00000168014.12	ENST00000540057.1	C2CD3-013	chr11	73796566	73802409	-	retained_intron				false	false	0	556
C2CD3	false	5	ENSG00000168014.12	ENST00000542930.1	C2CD3-008	chr11	73879277	73882217	-	retained_intron				false	false	0	524
C2CD3	false	5	ENSG00000168014.12	ENST00000540452.1	C2CD3-020	chr11	73745476	73753205	-	processed_transcript				false	false	0	430
PICALM	true	3	ENSG00000073921.13	ENST00000393346.3	PICALM-005	chr11	85669856	85779971	-	protein_coding			appris_principal	false	true	1956	2340
PICALM	false	4	ENSG00000073921.13	ENST00000526033.1	PICALM-001	chr11	85668730	85780139	-	protein_coding				false	true	1935	3613
PICALM	false	4	ENSG00000073921.13	ENST00000356360.5	PICALM-006	chr11	85670029	85779822	-	protein_coding				false	true	1896	1958
PICALM	false	4	ENSG00000073921.13	ENST00000532317.1	PICALM-002	chr11	85668726	85780101	-	protein_coding				false	true	1830	3474
PICALM	false	4	ENSG00000073921.13	ENST00000528398.1	PICALM-003	chr11	85669881	85780924	-	protein_coding				false	true	1653	2049
PICALM	false	4	ENSG00000073921.13	ENST00000529760.1	PICALM-018	chr11	85669860	85712201	-	protein_coding				false	false	922	1153
PICALM	false	4	ENSG00000073921.13	ENST00000530542.1	PICALM-017	chr11	85687691	85712201	-	protein_coding				false	false	905	905
PICALM	false	4	ENSG00000073921.13	ENST00000526961.1	PICALM-019	chr11	85670079	85707972	-	protein_coding				false	false	790	802
PICALM	false	4	ENSG00000073921.13	ENST00000529016.1	PICALM-023	chr11	85670065	85712184	-	protein_coding				false	false	731	757
PICALM	false	4	ENSG00000073921.13	ENST00000530692.1	PICALM-021	chr11	85669797	85701301	-	protein_coding				false	false	644	963
PICALM	false	4	ENSG00000073921.13	ENST00000531930.1	PICALM-007	chr11	85723323	85780853	-	protein_coding				false	false	556	703
PICALM	false	4	ENSG00000073921.13	ENST00000528256.1	PICALM-010	chr11	85725912	85780123	-	protein_coding				false	false	444	563
PICALM	false	4	ENSG00000073921.13	ENST00000525162.1	PICALM-008	chr11	85723385	85780581	-	protein_coding				false	false	443	548
PICALM	false	4	ENSG00000073921.13	ENST00000532603.1	PICALM-020	chr11	85669925	85694943	-	protein_coding				false	false	400	566
PICALM	false	4	ENSG00000073921.13	ENST00000528411.1	PICALM-009	chr11	85733420	85780353	-	processed_transcript				false	true	0	586
PICALM	false	5	ENSG00000073921.13	ENST00000532041.1	PICALM-011	chr11	85723371	85779987	-	nonsense_mediated_decay				false	false	315	699
PICALM	false	5	ENSG00000073921.13	ENST00000534412.1	PICALM-013	chr11	85711723	85779839	-	nonsense_mediated_decay				false	false	144	811
PICALM	false	5	ENSG00000073921.13	ENST00000531558.1	PICALM-012	chr11	85722154	85780026	-	nonsense_mediated_decay				false	false	144	565
PICALM	false	5	ENSG00000073921.13	ENST00000526548.1	PICALM-022	chr11	85669853	85688048	-	retained_intron				false	false	0	738
PICALM	false	5	ENSG00000073921.13	ENST00000526907.1	PICALM-024	chr11	85685824	85689758	-	retained_intron				false	false	0	737
PICALM	false	5	ENSG00000073921.13	ENST00000531771.1	PICALM-014	chr11	85718411	85733512	-	retained_intron				false	false	0	631
PICALM	false	5	ENSG00000073921.13	ENST00000533350.1	PICALM-015	chr11	85712073	85714821	-	retained_intron				false	false	0	541
PICALM	false	5	ENSG00000073921.13	ENST00000534375.1	PICALM-016	chr11	85692226	85693228	-	retained_intron				false	false	0	390
NOX4	true	3	ENSG00000086991.8	ENST00000263317.4	NOX4-001	chr11	89059511	89224653	-	protein_coding			appris_principal	false	true	1734	2388
NOX4	false	4	ENSG00000086991.8	ENST00000413594.2	NOX4-201	chr11	89059904	89224146	-	protein_coding				false	true	1797	1825
NOX4	false	4	ENSG00000086991.8	ENST00000535633.1	NOX4-203	chr11	89057523	89224653	-	protein_coding				false	true	1662	4376
NOX4	false	4	ENSG00000086991.8	ENST00000424319.1	NOX4-202	chr11	89057523	89225392	-	protein_coding				false	true	1662	4184
NOX4	false	4	ENSG00000086991.8	ENST00000343727.5	NOX4-005	chr11	89058535	89224299	-	protein_coding				false	true	1662	3347
NOX4	false	4	ENSG00000086991.8	ENST00000542487.1	NOX4-204	chr11	89059514	89322779	-	protein_coding				false	true	1662	2610
NOX4	false	4	ENSG00000086991.8	ENST00000527956.1	NOX4-002	chr11	89059514	89231355	-	protein_coding				false	true	1662	2379
NOX4	false	4	ENSG00000086991.8	ENST00000528341.1	NOX4-006	chr11	89059734	89223900	-	protein_coding				false	true	1659	1899
NOX4	false	4	ENSG00000086991.8	ENST00000534731.1	NOX4-013	chr11	89059466	89224496	-	protein_coding				false	true	1614	2156
NOX4	false	4	ENSG00000086991.8	ENST00000532825.1	NOX4-004	chr11	89059514	89225358	-	protein_coding				false	true	1542	2039
NOX4	false	4	ENSG00000086991.8	ENST00000527626.1	NOX4-007	chr11	89059583	89224496	-	protein_coding				false	true	1173	1774
NOX4	false	4	ENSG00000086991.8	ENST00000525196.1	NOX4-008	chr11	89059511	89224528	-	protein_coding				false	true	1026	1555
NOX4	false	4	ENSG00000086991.8	ENST00000375979.3	NOX4-009	chr11	89059923	89224414	-	protein_coding				false	true	813	816
NOX4	false	4	ENSG00000086991.8	ENST00000531342.1	NOX4-010	chr11	89059923	89224414	-	protein_coding				false	true	693	696
NOX4	false	4	ENSG00000086991.8	ENST00000393282.2	NOX4-003	chr11	89222073	89224733	-	protein_coding				false	true	162	560
NOX4	false	5	ENSG00000086991.8	ENST00000529343.1	NOX4-012	chr11	89059923	89224525	-	nonsense_mediated_decay				false	false	672	1403
NOX4	false	5	ENSG00000086991.8	ENST00000525278.1	NOX4-011	chr11	89176588	89224562	-	retained_intron				false	false	0	1309
NOX4	false	5	ENSG00000086991.8	ENST00000524473.1	NOX4-014	chr11	89059528	89069251	-	retained_intron				false	false	0	755
DDX10	true	3	ENSG00000178105.5	ENST00000322536.3	DDX10-001	chr11	108535751	108811657	+	protein_coding			appris_principal	false	true	2625	3264
DDX10	false	4	ENSG00000178105.5	ENST00000526794.1	DDX10-003	chr11	108535848	108792970	+	protein_coding				false	true	2505	6707
DDX10	false	4	ENSG00000178105.5	ENST00000534221.1	DDX10-009	chr11	108800245	108811652	+	processed_transcript				false	true	0	870
DDX10	false	5	ENSG00000178105.5	ENST00000524979.1	DDX10-008	chr11	108738974	108811535	+	processed_transcript				false	false	0	794
DDX10	false	5	ENSG00000178105.5	ENST00000534774.1	DDX10-004	chr11	108535808	108546521	+	retained_intron				false	false	0	518
DDX10	false	5	ENSG00000178105.5	ENST00000534439.1	DDX10-005	chr11	108638040	108712203	+	processed_transcript				false	false	0	438
DDX10	false	5	ENSG00000178105.5	ENST00000530116.1	DDX10-007	chr11	108731301	108788651	+	processed_transcript				false	false	0	435
DDX10	false	5	ENSG00000178105.5	ENST00000533198.1	DDX10-006	chr11	108709082	108712203	+	retained_intron				false	false	0	372
BUD13	true	3	ENSG00000137656.7	ENST00000375445.3	BUD13-002	chr11	116618885	116643703	-	protein_coding			appris_principal	false	true	1455	1793
BUD13	false	4	ENSG00000137656.7	ENST00000260210.4	BUD13-001	chr11	116618885	116643704	-	protein_coding				false	true	1857	2196
BUD13	false	5	ENSG00000137656.7	ENST00000419189.1	BUD13-003	chr11	116618885	116633552	-	nonsense_mediated_decay				false	false	352	947
DSCAML1	true	3	ENSG00000177103.9	ENST00000321322.6	DSCAML1-001	chr11	117298488	117667976	-	protein_coding			appris_principal	false	true	6339	6899
DSCAML1	false	4	ENSG00000177103.9	ENST00000527706.1	DSCAML1-002	chr11	117298488	117667806	-	protein_coding				false	true	5529	6099
DSCAML1	false	4	ENSG00000177103.9	ENST00000525836.1	DSCAML1-003	chr11	117647523	117688240	-	protein_coding				false	false	198	583
KMT2A	true	4	ENSG00000118058.16	ENST00000534358.1	KMT2A-001	chr11	118307204	118397539	+	protein_coding			appris_candidate_longest	false	true	11916	16594
KMT2A	false	4	ENSG00000118058.16	ENST00000389506.5	KMT2A-015	chr11	118307227	118394632	+	protein_coding			appris_candidate	false	true	11907	13655
KMT2A	false	4	ENSG00000118058.16	ENST00000354520.4	KMT2A-201	chr11	118307227	118395411	+	protein_coding				false	true	11793	14320
KMT2A	false	4	ENSG00000118058.16	ENST00000531904.2	KMT2A-002	chr11	118307224	118355029	+	protein_coding				false	false	4317	4320
KMT2A	false	4	ENSG00000118058.16	ENST00000392873.3	KMT2A-017	chr11	118352545	118362610	+	protein_coding				false	false	1098	1098
KMT2A	false	4	ENSG00000118058.16	ENST00000533790.1	KMT2A-007	chr11	118307476	118348917	+	protein_coding				false	false	804	804
KMT2A	false	4	ENSG00000118058.16	ENST00000527869.2	KMT2A-016	chr11	118307476	118345022	+	protein_coding				false	false	481	481
KMT2A	false	4	ENSG00000118058.16	ENST00000529852.1	KMT2A-006	chr11	118307458	118321461	+	protein_coding				false	false	261	3323
KMT2A	false	4	ENSG00000118058.16	ENST00000532204.1	KMT2A-010	chr11	118307458	118320699	+	protein_coding				false	false	261	499
KMT2A	false	4	ENSG00000118058.16	ENST00000420751.2	KMT2A-004	chr11	118352702	118355046	+	processed_transcript				false	true	0	254
KMT2A	false	5	ENSG00000118058.16	ENST00000527839.1	KMT2A-013	chr11	118390549	118393124	+	retained_intron				false	false	0	2096
KMT2A	false	5	ENSG00000118058.16	ENST00000528278.1	KMT2A-005	chr11	118371416	118374279	+	retained_intron				false	false	0	1799
KMT2A	false	5	ENSG00000118058.16	ENST00000525408.1	KMT2A-014	chr11	118390273	118392908	+	retained_intron				false	false	0	853
KMT2A	false	5	ENSG00000118058.16	ENST00000534678.2	KMT2A-008	chr11	118380660	118383097	+	retained_intron				false	false	0	605
KMT2A	false	5	ENSG00000118058.16	ENST00000534085.1	KMT2A-009	chr11	118377275	118378480	+	retained_intron				false	false	0	323
CBL	true	3	ENSG00000110395.4	ENST00000264033.4	CBL-001	chr11	119076751	119178859	+	protein_coding			appris_principal	false	true	2718	11465
USP2	true	3	ENSG00000036672.11	ENST00000260187.2	USP2-001	chr11	119225925	119252436	-	protein_coding			appris_principal	false	true	1815	3732
USP2	false	4	ENSG00000036672.11	ENST00000525735.1	USP2-003	chr11	119227243	119234917	-	protein_coding				false	true	1188	1704
USP2	false	4	ENSG00000036672.11	ENST00000455332.2	USP2-002	chr11	119225924	119252421	-	protein_coding				false	true	1086	2903
USP2	false	4	ENSG00000036672.11	ENST00000531070.1	USP2-005	chr11	119243687	119247066	-	protein_coding				false	false	503	677
USP2	false	4	ENSG00000036672.11	ENST00000527843.1	USP2-004	chr11	119243777	119249825	-	protein_coding				false	false	413	563
USP2	false	5	ENSG00000036672.11	ENST00000525189.1	USP2-007	chr11	119228744	119230924	-	retained_intron				false	false	0	670
USP2	false	5	ENSG00000036672.11	ENST00000532613.1	USP2-008	chr11	119229374	119234624	-	retained_intron				false	false	0	637
ARHGEF12	true	3	ENSG00000196914.4	ENST00000397843.2	ARHGEF12-001	chr11	120207786	120360645	+	protein_coding			appris_principal	false	true	4632	9660
ARHGEF12	false	4	ENSG00000196914.4	ENST00000356641.3	ARHGEF12-201	chr11	120207945	120360645	+	protein_coding				false	true	4575	9444
ARHGEF12	false	4	ENSG00000196914.4	ENST00000532993.1	ARHGEF12-003	chr11	120256002	120359743	+	protein_coding				false	true	4323	8753
ARHGEF12	false	5	ENSG00000196914.4	ENST00000530388.1	ARHGEF12-005	chr11	120276641	120282546	+	retained_intron				false	false	0	4309
ARHGEF12	false	5	ENSG00000196914.4	ENST00000529970.1	ARHGEF12-006	chr11	120256029	120348355	+	retained_intron				false	false	0	3786
ARHGEF12	false	5	ENSG00000196914.4	ENST00000531616.1	ARHGEF12-010	chr11	120333257	120343836	+	retained_intron				false	false	0	3108
ARHGEF12	false	5	ENSG00000196914.4	ENST00000525222.1	ARHGEF12-012	chr11	120319983	120329903	+	retained_intron				false	false	0	2795
ARHGEF12	false	5	ENSG00000196914.4	ENST00000528225.1	ARHGEF12-008	chr11	120309156	120322342	+	retained_intron				false	false	0	2647
ARHGEF12	false	5	ENSG00000196914.4	ENST00000530747.1	ARHGEF12-013	chr11	120328426	120338017	+	retained_intron				false	false	0	1930
ARHGEF12	false	5	ENSG00000196914.4	ENST00000526067.1	ARHGEF12-014	chr11	120346683	120350816	+	retained_intron				false	false	0	1323
ARHGEF12	false	5	ENSG00000196914.4	ENST00000532823.1	ARHGEF12-011	chr11	120319202	120328461	+	retained_intron				false	false	0	1099
ARHGEF12	false	5	ENSG00000196914.4	ENST00000525960.1	ARHGEF12-009	chr11	120316130	120317975	+	retained_intron				false	false	0	468
ARHGEF12	false	5	ENSG00000196914.4	ENST00000528681.1	ARHGEF12-007	chr11	120347708	120348282	+	retained_intron				false	false	0	433
DCPS	true	3	ENSG00000110063.4	ENST00000263579.4	DCPS-001	chr11	126173646	126215644	+	protein_coding			appris_principal	false	true	1011	1479
DCPS	false	4	ENSG00000110063.4	ENST00000530860.1	DCPS-003	chr11	126201298	126215644	+	processed_transcript				false	true	0	661
DCPS	false	5	ENSG00000110063.4	ENST00000529149.1	DCPS-002	chr11	126206308	126215611	+	retained_intron				false	false	0	2467
ETV6	true	3	ENSG00000139083.6	ENST00000396373.4	ETV6-001	chr12	11802787	12048336	+	protein_coding			appris_principal	false	true	1356	5989
ETV6	false	4	ENSG00000139083.6	ENST00000545027.1	ETV6-004	chr12	11905434	11993802	+	protein_coding				false	false	264	652
ETV6	false	4	ENSG00000139083.6	ENST00000266427.3	ETV6-005	chr12	12038870	12044544	+	protein_coding				false	false	148	160
ETV6	false	4	ENSG00000139083.6	ENST00000544715.1	ETV6-002	chr12	11802944	11905809	+	processed_transcript				false	true	0	733
ETV6	false	5	ENSG00000139083.6	ENST00000541426.1	ETV6-003	chr12	11802877	11979490	+	processed_transcript				false	false	0	572
DHH	true	3	ENSG00000139549.2	ENST00000266991.2	DHH-001	chr12	49483203	49488602	-	protein_coding			appris_principal	false	true	1188	1936
HOXC13	true	3	ENSG00000123364.3	ENST00000243056.3	HOXC13-001	chr12	54332534	54340328	+	protein_coding			appris_principal	false	true	990	2437
HOXC11	true	3	ENSG00000123388.4	ENST00000546378.1	HOXC11-001	chr12	54366909	54371427	+	protein_coding			appris_principal	false	true	912	3261
HOXC11	false	4	ENSG00000123388.4	ENST00000243082.4	HOXC11-002	chr12	54366911	54370203	+	protein_coding				false	true	1134	2039
FLT3	true	4	ENSG00000122025.10	ENST00000380982.4	FLT3-201	chr13	28577413	28674729	-	protein_coding			appris_candidate_longest	false	true	2988	3848
FLT3	false	4	ENSG00000122025.10	ENST00000241453.7	FLT3-001	chr13	28577410	28674729	-	protein_coding			appris_candidate	false	true	2979	3842
FLT3	false	4	ENSG00000122025.10	ENST00000537084.1	FLT3-202	chr13	28577929	28674707	-	protein_coding				false	true	2856	3178
FLT3	false	4	ENSG00000122025.10	ENST00000469894.1	FLT3-003	chr13	28578083	28588649	-	processed_transcript				false	true	0	474
FLT3	false	5	ENSG00000122025.10	ENST00000380987.2	FLT3-002	chr13	28577750	28674729	-	nonsense_mediated_decay				false	false	2217	3634
CCDC88C	true	3	ENSG00000015133.14	ENST00000389857.6	CCDC88C-001	chr14	91737668	91884121	-	protein_coding			appris_principal	false	true	6084	7474
CCDC88C	false	4	ENSG00000015133.14	ENST00000331194.7	CCDC88C-201	chr14	91738968	91752012	-	protein_coding				false	true	1656	1920
CCDC88C	false	4	ENSG00000015133.14	ENST00000553403.1	CCDC88C-002	chr14	91845002	91884188	-	protein_coding				false	true	288	1651
CCDC88C	false	4	ENSG00000015133.14	ENST00000389856.5	CCDC88C-003	chr14	91844984	91883690	-	protein_coding				false	true	264	1641
CCDC88C	false	4	ENSG00000015133.14	ENST00000554165.1	CCDC88C-007	chr14	91850733	91884022	-	processed_transcript				false	true	0	420
CCDC88C	false	5	ENSG00000015133.14	ENST00000556726.1	CCDC88C-005	chr14	91737666	91755675	-	nonsense_mediated_decay				false	false	391	3617
CCDC88C	false	5	ENSG00000015133.14	ENST00000554872.1	CCDC88C-004	chr14	91805205	91883182	-	retained_intron				false	false	0	1165
CCDC88C	false	5	ENSG00000015133.14	ENST00000334448.5	CCDC88C-006	chr14	91739812	91749967	-	retained_intron				false	false	0	1055
CCDC88C	false	5	ENSG00000015133.14	ENST00000557455.1	CCDC88C-011	chr14	91744484	91746321	-	retained_intron				false	false	0	811
CCDC88C	false	5	ENSG00000015133.14	ENST00000555995.1	CCDC88C-010	chr14	91755075	91757415	-	retained_intron				false	false	0	689
CCDC88C	false	5	ENSG00000015133.14	ENST00000556767.1	CCDC88C-008	chr14	91874473	91883119	-	retained_intron				false	false	0	676
CCDC88C	false	5	ENSG00000015133.14	ENST00000553437.1	CCDC88C-009	chr14	91808486	91875102	-	retained_intron				false	false	0	550
CCDC88C	false	5	ENSG00000015133.14	ENST00000554051.1	CCDC88C-013	chr14	91804397	91805200	-	retained_intron				false	false	0	478
CCDC88C	false	5	ENSG00000015133.14	ENST00000557507.1	CCDC88C-012	chr14	91780286	91782214	-	retained_intron				false	false	0	429
TRIP11	true	3	ENSG00000100815.8	ENST00000267622.4	TRIP11-001	chr14	92432334	92506403	-	protein_coding			appris_principal	false	true	5937	9996
TRIP11	false	4	ENSG00000100815.8	ENST00000554357.1	TRIP11-002	chr14	92435856	92482095	-	protein_coding				false	false	5083	5246
TRIP11	false	4	ENSG00000100815.8	ENST00000555516.2	TRIP11-005	chr14	92482176	92507240	-	protein_coding				false	false	203	564
TRIP11	false	4	ENSG00000100815.8	ENST00000555105.1	TRIP11-003	chr14	92496884	92506361	-	processed_transcript				false	true	0	769
TRIP11	false	5	ENSG00000100815.8	ENST00000557017.1	TRIP11-004	chr14	92441515	92465723	-	nonsense_mediated_decay				false	false	528	828
CEP170B	true	4	ENSG00000099814.11	ENST00000453495.1	CEP170B-202	chr14	105331649	105363078	+	protein_coding			appris_candidate_longest	false	true	4770	6784
CEP170B	false	4	ENSG00000099814.11	ENST00000414716.3	CEP170B-001	chr14	105331649	105363107	+	protein_coding			appris_candidate	false	true	4662	6705
CEP170B	false	4	ENSG00000099814.11	ENST00000556508.1	CEP170B-002	chr14	105331616	105363079	+	protein_coding				false	true	4557	6683
CEP170B	false	4	ENSG00000099814.11	ENST00000418279.1	CEP170B-201	chr14	105331653	105363086	+	protein_coding				false	true	4452	6548
CEP170B	false	5	ENSG00000099814.11	ENST00000251181.8	CEP170B-005	chr14	105360270	105361396	+	retained_intron				false	false	0	846
KNL1	true	4	ENSG00000137812.15	ENST00000346991.5	CASC5-002	chr15	40886217	40956540	+	protein_coding			appris_candidate_longest	false	true	7026	9573
KNL1	false	4	ENSG00000137812.15	ENST00000399668.2	CASC5-001	chr15	40886446	40954881	+	protein_coding			appris_candidate	false	true	6948	7607
KNL1	false	4	ENSG00000137812.15	ENST00000532406.1	CASC5-008	chr15	40920271	40939236	+	protein_coding				false	false	579	579
KNL1	false	4	ENSG00000137812.15	ENST00000527044.1	CASC5-003	chr15	40886232	40915357	+	protein_coding				false	true	339	3211
KNL1	false	4	ENSG00000137812.15	ENST00000532056.1	CASC5-006	chr15	40886446	40902495	+	protein_coding				false	false	31	259
KNL1	false	4	ENSG00000137812.15	ENST00000528975.1	CASC5-005	chr15	40886231	40902487	+	protein_coding				false	false	23	578
KNL1	false	4	ENSG00000137812.15	ENST00000531626.2	CASC5-012	chr15	40954770	40956102	+	processed_transcript				false	true	0	669
KNL1	false	5	ENSG00000137812.15	ENST00000526913.1	CASC5-013	chr15	40915329	40956537	+	nonsense_mediated_decay				false	false	4081	5584
KNL1	false	5	ENSG00000137812.15	ENST00000534204.1	CASC5-007	chr15	40886469	40937910	+	nonsense_mediated_decay				false	false	240	565
KNL1	false	5	ENSG00000137812.15	ENST00000533001.1	CASC5-004	chr15	40886462	40918240	+	retained_intron				false	false	0	5923
KNL1	false	5	ENSG00000137812.15	ENST00000532347.1	CASC5-010	chr15	40942324	40947175	+	retained_intron				false	false	0	564
KNL1	false	5	ENSG00000137812.15	ENST00000528967.1	CASC5-009	chr15	40939083	40942563	+	retained_intron				false	false	0	254
TCF12	true	4	ENSG00000140262.13	ENST00000438423.2	TCF12-025	chr15	57210820	57580712	+	protein_coding			appris_candidate_longest	false	true	2118	4786
TCF12	false	4	ENSG00000140262.13	ENST00000333725.5	TCF12-002	chr15	57210891	57580706	+	protein_coding			appris_candidate_longest	false	true	2118	4719
TCF12	false	4	ENSG00000140262.13	ENST00000452095.2	TCF12-201	chr15	57210832	57580712	+	protein_coding				false	true	2106	4772
TCF12	false	4	ENSG00000140262.13	ENST00000267811.5	TCF12-001	chr15	57210822	57582051	+	protein_coding			appris_candidate	false	true	2046	6061
TCF12	false	4	ENSG00000140262.13	ENST00000557843.1	TCF12-026	chr15	57211029	57580283	+	protein_coding			appris_candidate	false	true	2046	4076
TCF12	false	4	ENSG00000140262.13	ENST00000559609.1	TCF12-003	chr15	57210872	57574674	+	protein_coding				false	false	1998	2252
TCF12	false	4	ENSG00000140262.13	ENST00000543579.1	TCF12-004	chr15	57511627	57578449	+	protein_coding				false	true	1608	1809
TCF12	false	4	ENSG00000140262.13	ENST00000343827.3	TCF12-008	chr15	57511663	57580704	+	protein_coding			appris_candidate	false	true	1536	3956
TCF12	false	4	ENSG00000140262.13	ENST00000537840.1	TCF12-006	chr15	57511632	57578455	+	protein_coding				false	true	1338	1598
TCF12	false	4	ENSG00000140262.13	ENST00000559703.1	TCF12-010	chr15	57540238	57578842	+	protein_coding				false	true	1017	1544
TCF12	false	4	ENSG00000140262.13	ENST00000559710.1	TCF12-009	chr15	57540213	57578656	+	protein_coding				false	true	948	1314
TCF12	false	4	ENSG00000140262.13	ENST00000557947.1	TCF12-027	chr15	57211345	57484437	+	protein_coding				false	false	472	575
TCF12	false	4	ENSG00000140262.13	ENST00000560836.1	TCF12-032	chr15	57574640	57591479	+	protein_coding				false	false	142	212
TCF12	false	4	ENSG00000140262.13	ENST00000560948.1	TCF12-031	chr15	57574652	57583322	+	protein_coding				false	false	130	440
TCF12	false	4	ENSG00000140262.13	ENST00000560764.1	TCF12-018	chr15	57511234	57545666	+	processed_transcript				false	true	0	1230
TCF12	false	5	ENSG00000140262.13	ENST00000561152.1	TCF12-028	chr15	57211714	57458626	+	nonsense_mediated_decay				false	false	174	675
TCF12	false	5	ENSG00000140262.13	ENST00000560191.1	TCF12-030	chr15	57574380	57579143	+	processed_transcript				false	false	0	1205
TCF12	false	5	ENSG00000140262.13	ENST00000560190.1	TCF12-024	chr15	57210872	57578748	+	processed_transcript				false	false	0	1183
TCF12	false	5	ENSG00000140262.13	ENST00000561449.1	TCF12-011	chr15	57544396	57565362	+	processed_transcript				false	false	0	914
TCF12	false	5	ENSG00000140262.13	ENST00000561346.1	TCF12-016	chr15	57401455	57535751	+	processed_transcript				false	false	0	852
TCF12	false	5	ENSG00000140262.13	ENST00000561420.1	TCF12-021	chr15	57540239	57565396	+	processed_transcript				false	false	0	837
TCF12	false	5	ENSG00000140262.13	ENST00000561235.1	TCF12-017	chr15	57506276	57535713	+	processed_transcript				false	false	0	818
TCF12	false	5	ENSG00000140262.13	ENST00000558210.1	TCF12-022	chr15	57543366	57554396	+	processed_transcript				false	false	0	639
TCF12	false	5	ENSG00000140262.13	ENST00000560506.1	TCF12-020	chr15	57540213	57555422	+	processed_transcript				false	false	0	575
TCF12	false	5	ENSG00000140262.13	ENST00000561454.1	TCF12-029	chr15	57573844	57578618	+	processed_transcript				false	false	0	564
TCF12	false	5	ENSG00000140262.13	ENST00000558908.1	TCF12-023	chr15	57210872	57384027	+	processed_transcript				false	false	0	553
TCF12	false	5	ENSG00000140262.13	ENST00000560887.1	TCF12-014	chr15	57426513	57523450	+	processed_transcript				false	false	0	540
TCF12	false	5	ENSG00000140262.13	ENST00000559216.1	TCF12-013	chr15	57410547	57484491	+	processed_transcript				false	false	0	475
TCF12	false	5	ENSG00000140262.13	ENST00000569880.1	TCF12-033	chr15	57355945	57384221	+	retained_intron				false	false	0	311
PML	true	3	ENSG00000140464.15	ENST00000268058.3	PML-001	chr15	74287057	74339112	+	protein_coding			appris_principal	false	true	2646	4508
PML	false	4	ENSG00000140464.15	ENST00000565898.1	PML-005	chr15	74287069	74340153	+	protein_coding				false	true	2502	5393
PML	false	4	ENSG00000140464.15	ENST00000268059.6	PML-003	chr15	74287057	74328735	+	protein_coding				false	true	2487	3029
PML	false	4	ENSG00000140464.15	ENST00000354026.6	PML-004	chr15	74287057	74328735	+	protein_coding				false	true	2343	2885
PML	false	4	ENSG00000140464.15	ENST00000569477.1	PML-007	chr15	74287071	74327931	+	protein_coding				false	true	1923	2251
PML	false	4	ENSG00000140464.15	ENST00000395135.3	PML-006	chr15	74287013	74335678	+	protein_coding				false	true	1899	2199
PML	false	4	ENSG00000140464.15	ENST00000435786.2	PML-010	chr15	74287084	74328735	+	protein_coding				false	true	1833	3643
PML	false	4	ENSG00000140464.15	ENST00000564428.1	PML-012	chr15	74287084	74335679	+	protein_coding				false	true	1755	1985
PML	false	4	ENSG00000140464.15	ENST00000563500.1	PML-015	chr15	74287143	74328734	+	protein_coding				false	true	1704	4502
PML	false	4	ENSG00000140464.15	ENST00000436891.3	PML-011	chr15	74287084	74328735	+	protein_coding				false	true	1680	3010
PML	false	4	ENSG00000140464.15	ENST00000569965.1	PML-008	chr15	74287073	74335679	+	protein_coding				false	true	1680	2148
PML	false	4	ENSG00000140464.15	ENST00000395132.2	PML-002	chr15	74287057	74328735	+	protein_coding				false	true	1305	1738
PML	false	4	ENSG00000140464.15	ENST00000359928.4	PML-013	chr15	74287084	74335679	+	protein_coding				false	true	1269	1726
PML	false	4	ENSG00000140464.15	ENST00000567543.1	PML-009	chr15	74287084	74326899	+	protein_coding				false	true	1269	1404
PML	false	4	ENSG00000140464.15	ENST00000567606.1	PML-017	chr15	74315321	74328735	+	protein_coding				false	false	781	2042
PML	false	4	ENSG00000140464.15	ENST00000565239.1	PML-022	chr15	74315252	74328463	+	protein_coding				false	false	718	783
PML	false	4	ENSG00000140464.15	ENST00000566068.1	PML-023	chr15	74315635	74327676	+	protein_coding				false	false	650	834
PML	false	4	ENSG00000140464.15	ENST00000562086.1	PML-018	chr15	74317220	74328735	+	protein_coding				false	false	330	2232
PML	false	4	ENSG00000140464.15	ENST00000569161.1	PML-019	chr15	74315245	74325055	+	processed_transcript				false	true	0	675
PML	false	5	ENSG00000140464.15	ENST00000564725.1	PML-016	chr15	74290364	74320783	+	retained_intron				false	false	0	4620
PML	false	5	ENSG00000140464.15	ENST00000565317.1	PML-021	chr15	74333669	74335683	+	processed_transcript				false	false	0	596
PML	false	5	ENSG00000140464.15	ENST00000570213.1	PML-020	chr15	74324735	74325546	+	retained_intron				false	false	0	371
AKAP13	true	4	ENSG00000170776.15	ENST00000361243.2	AKAP13-001	chr15	85923959	86288841	+	protein_coding			appris_candidate_longest	false	true	8451	9468
AKAP13	false	4	ENSG00000170776.15	ENST00000394518.2	AKAP13-004	chr15	85923945	86292586	+	protein_coding			appris_candidate	false	true	8439	13215
AKAP13	false	4	ENSG00000170776.15	ENST00000559362.1	AKAP13-002	chr15	85923817	86228105	+	protein_coding				false	false	5236	5459
AKAP13	false	4	ENSG00000170776.15	ENST00000394510.2	AKAP13-201	chr15	86220267	86292586	+	protein_coding				false	true	3174	8081
AKAP13	false	4	ENSG00000170776.15	ENST00000559486.1	AKAP13-012	chr15	86189149	86213059	+	protein_coding				false	false	827	827
